tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
2603801D5,2252264,VSR APPEALS,VBA32,ACTIVE,Consectetur non iste quas reiciendis ea et harum.,,2015-11-09,15,2015-11-24,2016-03-10,RO25,C,,,RO25,2015-11-09,RO25,2016-03-10,,,,,,,,
2603801D6,2252264,DRO,VBA42,ACTIVE,Consectetur non iste quas reiciendis ea et harum.,,2016-05-24,30,2016-06-23,2017-04-25,RO25,C,,,RO25,2016-05-24,RO25,2017-04-25,,,,,,,,
2603801D7,2252264,DRO KF,VBA08,ACTIVE,Consectetur non iste quas reiciendis ea et harum.,,2017-04-25,50,2017-06-14,2017-07-26,RO25,C,,,RO25,2017-04-25,RO25,2017-07-26,,,,,,,,
2611462D1,2611462,VSR,VBA31,ACTIVE,Nihil rerum iure amet nihil qui dolorem tempora expedita.,Odit voluptatum consequatur assumenda aut libero quaerat praesentium a.,2012-06-05,30,2012-07-05,2013-05-31,RO17,C,,,RO17,2012-06-12,RO17,2013-05-31,,,,,,,,
2611462D2,2611462,VSR,VBA35,ACTIVE,Nihil rerum iure amet nihil qui dolorem tempora expedita.,Odit voluptatum consequatur assumenda aut libero quaerat praesentium a.,2013-05-31,60,2013-07-30,2013-08-29,RO17,C,,,RO17,2013-05-31,RO17,2013-08-29,,,,,,,,
2611462D3,2611462,WPB VAMC,VBA01,ACTIVE,Nihil rerum iure amet nihil qui dolorem tempora expedita.,Odit voluptatum consequatur assumenda aut libero quaerat praesentium a.,2014-08-18,30,2014-09-17,2014-09-11,RO17,C,,,RO17,2014-08-18,RO17,2014-09-11,,,,,,,,
2611462D4,2611462,RO17,VBA34,ACTIVE,Nihil rerum iure amet nihil qui dolorem tempora expedita.,Odit voluptatum consequatur assumenda aut libero quaerat praesentium a.,2014-12-04,60,2015-02-02,2014-12-04,RO17,C,,,,,RO17,2014-12-04,,,,,,,,
2611462D5,2611462,POA,VBA07,ACTIVE,Nihil rerum iure amet nihil qui dolorem tempora expedita.,Odit voluptatum consequatur assumenda aut libero quaerat praesentium a.,2014-12-18,30,2015-01-17,2015-01-21,RO17,C,,,RO17,2014-12-04,RO17,2015-01-21,,,,,,,,
2611462D6,2611462,59,B,ACTIVE,Nihil rerum iure amet nihil qui dolorem tempora expedita.,Odit voluptatum consequatur assumenda aut libero quaerat praesentium a.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2612208D1,2612208,VSR,VBA40,ACTIVE,Aut sint cupiditate aliquam aut voluptate.,,2013-07-08,30,2013-08-07,2014-04-29,RO16,C,,,RO16,2013-07-08,RO16,2014-04-29,,,,,,,,
2612208D2,2612208,SLS,VBA16,ACTIVE,Aut sint cupiditate aliquam aut voluptate.,,2015-12-03,30,2016-01-02,2015-12-03,RO16,C,,,RO16,2015-12-03,RO16,2015-12-03,,,,,,,,
2612208D3,2612208,TBOSCO,D,ACTIVE,Aut sint cupiditate aliquam aut voluptate.,,2016-01-12,180,2016-07-10,2016-07-27,TBOSCO,C,,,TBOSCO,2016-01-12,TBOSCO,2016-07-27,,,,,,,,
2612208D4,2612208,TBOSCO,D,ACTIVE,Aut sint cupiditate aliquam aut voluptate.,,2016-07-27,420,2017-09-20,2017-09-26,TBOSCO,C,,,TBOSCO,2016-07-27,TBOSCO,2017-09-26,,,,,,,,
2613449D1,2613449,JF,VBA31,ACTIVE,Reiciendis sed aliquam nam sint eius quas dolore.,Fugit harum aut nulla perferendis modi.,2012-06-15,60,2012-08-14,2014-04-08,RO27,C,,,RO27,2012-06-15,RO27,2014-04-08,,,,,,,,
2613449D2,2613449,RD,VBA42,ACTIVE,Reiciendis sed aliquam nam sint eius quas dolore.,Fugit harum aut nulla perferendis modi.,2014-04-08,30,2014-05-08,2014-04-09,RO27,C,,,RO27,2014-04-08,RO27,2014-04-09,,,,,,,,
2613449D3,2613449,VSR,VBA43,ACTIVE,Reiciendis sed aliquam nam sint eius quas dolore.,Fugit harum aut nulla perferendis modi.,2015-05-29,60,2015-07-28,2016-03-18,RO27,C,,,,,RO27,2016-03-18,,,,,,,,
2613449D4,2613449,JEAN,VBA07,ACTIVE,Reiciendis sed aliquam nam sint eius quas dolore.,Fugit harum aut nulla perferendis modi.,2016-03-18,21,2016-04-08,2016-12-19,RO27,C,,,RO27,2016-03-18,RO27,2016-12-19,,,,,,,,
2613449D5,2613449,CERT-JG,VBA30,ACTIVE,Reiciendis sed aliquam nam sint eius quas dolore.,Fugit harum aut nulla perferendis modi.,2016-12-19,30,2017-01-18,2016-12-19,RO27,C,,,RO27,2016-12-19,RO27,2016-12-19,,,,,,,,
2613449D6,2613449,59,B,ACTIVE,Reiciendis sed aliquam nam sint eius quas dolore.,Fugit harum aut nulla perferendis modi.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2613663D1,2613663,ADNOVO,VBA31,ACTIVE,Explicabo sit qui possimus est nisi modi consequatur aperiam.,,2012-06-15,30,2012-07-15,2012-10-18,RO45,C,,,RO45,2012-06-15,RO45,2012-10-18,,,,,,,,
2613663D2,2613663,FILES,VBA35,ACTIVE,Explicabo sit qui possimus est nisi modi consequatur aperiam.,,2012-10-18,60,2012-12-17,2013-01-02,RO45,C,,,RO45,2012-10-18,RO45,2013-01-02,,,,,,,,
2613663D3,2613663,DRO,VBA43,ACTIVE,Explicabo sit qui possimus est nisi modi consequatur aperiam.,,2013-01-02,365,2014-01-02,2013-08-29,RO45,C,,,RO45,2013-01-02,RO45,2013-08-29,,,,,,,,
2613663D4,2613663,59,B,ACTIVE,Explicabo sit qui possimus est nisi modi consequatur aperiam.,,2017-10-31,30,2017-11-30,,,P,,,SBARTELL,2017-10-31,,,,,,,,,,
2613663D6,2613663,F9,VBA40,ACTIVE,Explicabo sit qui possimus est nisi modi consequatur aperiam.,,2016-02-05,30,2016-03-06,2016-02-05,RO45,C,,,RO45,2016-02-05,RO45,2016-02-05,,,,,,,,
2613939D1,2613939,VSR,VBA31,ACTIVE,Sit dolor officia commodi aliquid.,,2012-06-18,30,2012-07-18,2013-08-16,RO17,C,,,RO17,2012-06-18,RO17,2013-08-16,,,,,,,,
2613939D2,2613939,RO17,VBA34,ACTIVE,Sit dolor officia commodi aliquid.,,2013-09-03,60,2013-11-02,2013-09-03,RO17,C,,,,,RO17,2013-09-03,,,,,,,,
2613939D3,2613939,FDVA,VBA07,ACTIVE,Sit dolor officia commodi aliquid.,,2015-09-01,21,2015-09-22,2015-09-02,RO17,C,,,RO17,2015-09-01,RO17,2015-09-02,,,,,,,,
2613939D4,2613939,MLEMKE,B,ACTIVE,Sit dolor officia commodi aliquid.,,2017-08-08,30,2017-11-08,,MLEMKE,P,,,MLEMKE,2017-08-08,,,,,,,,,,
2613939D5,2613939,CFRANECKI,D,ACTIVE,Sit dolor officia commodi aliquid.,,2017-09-25,120,2018-01-23,2017-09-27,CFRANECKI,C,,,CFRANECKI,2017-09-25,CFRANECKI,2017-09-27,,,,,,,,
2618084D1,2618084,ARODRI,VBA42,ACTIVE,Et qui quidem dolor asperiores vel perferendis est eveniet.,Accusantium totam sed nam placeat aliquam.,2014-10-31,30,2014-11-30,2015-03-25,RO43,C,,,RO43,2014-10-31,RO43,2015-03-25,,,,,,,,
2618084D2,2618084,14-9     VSR,VBA30,ACTIVE,Et qui quidem dolor asperiores vel perferendis est eveniet.,Accusantium totam sed nam placeat aliquam.,2016-07-06,30,2016-08-05,2016-07-27,RO43,C,,,RO43,2016-07-06,RO43,2016-07-27,,,,,,,,
2618084D3,2618084,VSR,VBA01,ACTIVE,Et qui quidem dolor asperiores vel perferendis est eveniet.,Accusantium totam sed nam placeat aliquam.,2016-07-27,30,2016-08-26,2016-08-29,RO43,C,,,RO43,2016-07-12,RO43,2016-08-29,,,,,,,,
2618084D4,2618084,DRO,VBA42,ACTIVE,Et qui quidem dolor asperiores vel perferendis est eveniet.,Accusantium totam sed nam placeat aliquam.,2016-08-30,30,2016-09-29,2016-08-30,RO43,C,,,RO43,2016-08-30,RO43,2016-08-30,,,,,,,,
2618084D5,2618084,14-9    CDVA,VBA07,ACTIVE,Et qui quidem dolor asperiores vel perferendis est eveniet.,Accusantium totam sed nam placeat aliquam.,2016-10-03,10,2016-10-13,2016-10-11,RO43,C,,,RO43,2016-10-03,RO43,2016-10-11,,,,,,,,
2618084D6,2618084,59,B,ACTIVE,Et qui quidem dolor asperiores vel perferendis est eveniet.,Accusantium totam sed nam placeat aliquam.,2017-10-24,30,2017-11-23,,,P,,,SBARTELL,2017-10-24,,,,,,,,,,
2624973D1,2624973,213-VSR,VBA31,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2012-07-16,30,2012-08-15,2014-03-24,RO25,C,,,RO25,2012-07-16,RO25,2014-03-24,,,,,,,,
2624973D2,2624973,DRO ELECTION LTR,VBA17,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2014-03-24,60,2014-05-23,2015-10-08,RO25,C,,,RO25,2014-03-24,RO25,2015-10-08,,,,,,,,
2624973D3,2624973,VETERAN,VBA06,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2015-10-08,10,2015-10-18,2015-12-22,RO25,C,,,RO25,2015-10-08,RO25,2015-12-22,,,,,,,,
2624973D4,2624973,DRO,VBA40,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-02-22,30,2016-03-23,2016-08-04,RO25,C,,,RO25,2016-02-22,RO25,2016-08-04,,,,,,,,
2624973D5,2624973,DRO,VBA42,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-08-04,30,2016-09-03,2016-10-13,RO25,C,,,RO25,2016-08-04,RO25,2016-10-13,,,,,,,,
2624973D6,2624973,FPD,VBA08,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-10-13,30,2016-11-12,2016-11-14,RO25,C,,,RO25,2016-10-13,RO25,2016-11-14,,,,,,,,
2624973D7,2624973,FPD,VBA07,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-11-01,10,2016-11-11,2016-11-14,RO25,C,,,RO25,2016-11-01,RO25,2016-11-14,,,,,,,,
2629136D1,2629136,VSR,VBA31,ACTIVE,Vel excepturi enim reprehenderit architecto impedit maiores non.,Mollitia tempore corrupti totam accusamus.,2012-07-25,30,2012-08-24,2013-10-02,RO17,C,,,RO17,2012-07-25,RO17,2013-10-02,,,,,,,,
2629136D2,2629136,DRO,VBA04,ACTIVE,Vel excepturi enim reprehenderit architecto impedit maiores non.,Mollitia tempore corrupti totam accusamus.,2015-10-27,30,2015-11-26,2015-11-09,RO17,C,,,RO17,2015-10-27,RO17,2015-11-09,,,,,,,,
2629136D3,2629136,VSR,VBA40,ACTIVE,Vel excepturi enim reprehenderit architecto impedit maiores non.,Mollitia tempore corrupti totam accusamus.,2015-12-01,30,2015-12-31,2015-12-03,RO17,C,,,RO17,2015-12-01,RO17,2015-12-03,,,,,,,,
2629136D4,2629136,VSR,VBA07,ACTIVE,Vel excepturi enim reprehenderit architecto impedit maiores non.,Mollitia tempore corrupti totam accusamus.,2015-12-03,10,2015-12-13,2015-12-14,RO17,C,,,RO17,2015-12-03,RO17,2015-12-14,,,,,,,,
2629136D5,2629136,59,B,ACTIVE,Vel excepturi enim reprehenderit architecto impedit maiores non.,Mollitia tempore corrupti totam accusamus.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2630817D1,2630817,VSR,VBA31,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2012-07-30,30,2012-08-29,2012-10-24,RO48,C,,,RO48,2012-07-30,RO48,2012-10-24,,,,,,,,
2630817D10,2630817,59,B,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2630817D2,2630817,VSR ,VBA35,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2012-08-01,60,2012-09-30,2012-10-24,RO48,C,,,RO48,2012-10-24,RO48,2012-10-24,,,,,,,,
2630817D3,2630817,DRO,VBA17,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2012-10-24,300,2013-08-20,2014-01-27,RO48,C,,,RO48,2012-10-24,RO48,2014-01-27,,,,,,,,
2630817D4,2630817,VSR,VBA32,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2014-01-27,15,2014-02-11,2014-03-05,RO48,C,,,RO48,2014-01-27,RO48,2014-03-05,,,,,,,,
2630817D5,2630817,DRO,VBA14,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2014-01-28,90,2014-04-28,2014-03-05,RO48,C,,,RO48,2014-01-28,RO48,2014-03-05,,,,,,,,
2630817D6,2630817,BROKER ,VBA30,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2014-03-05,100,2014-06-13,2015-03-05,RO48,C,,,RO48,2014-03-05,RO48,2015-03-05,,,,,,,,
2630817D7,2630817,CA,VBA07,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2016-03-24,21,2016-04-14,2016-04-19,RO48,C,,,RO48,2016-03-24,RO48,2016-04-19,,,,,,,,
2630817D8,2630817,DRO,VBA40,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2015-04-27,120,2015-08-25,2016-03-24,RO48,C,,,RO48,2015-04-27,RO48,2016-03-24,,,,,,,,
2630817D9,2630817,RVSR,VBA30,ACTIVE,Cumque quos quibusdam quis nulla.,Facilis facere amet sit vel.,2016-04-19,30,2016-05-19,2016-05-25,RO48,C,,,RO48,2016-04-19,RO48,2016-05-25,,,,,,,,
2632405D1,2632405,NOD,VBA35,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2012-08-01,60,2012-09-30,2012-08-22,RO20,C,,,RO20,2012-08-01,RO20,2012-08-22,,,,,,,,
2632405D10,2632405,ROBIN,VBA30,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2015-09-01,15,2015-09-16,2015-09-14,RO20,C,,,RO20,2015-09-01,RO20,2015-09-14,,,,,,,,
2632405D2,2632405,NOD,VBA31,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2013-11-24,90,2014-02-22,2013-11-23,RO20,C,,,RO20,2012-08-22,RO20,2013-11-23,,,,,,,,
2632405D3,2632405,DONNA,VBA31,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2013-11-23,30,2013-12-23,2013-12-19,RO20,C,,,RO20,2013-11-23,RO20,2013-12-19,,,,,,,,
2632405D4,2632405,TDVA,VBA07,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2015-03-21,15,2015-04-05,2015-05-06,RO20,C,,,RO20,2015-03-21,RO20,2015-05-06,,,,,,,,
2632405D5,2632405,VIDEO,VBA15,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2016-08-06,180,2017-02-02,2016-10-05,RO20,C,,,RO20,2014-03-14,RO20,2016-10-05,,,,,,,,
2632405D6,2632405,646 HOLD,VBA40,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2014-12-14,90,2015-03-14,2015-03-21,RO20,C,,,RO20,2014-03-14,RO20,2015-03-21,,,,,,,,
2632405D7,2632405,ROBIN,VBA30,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2015-05-06,15,2015-05-21,2015-06-10,RO20,C,,,RO20,2015-05-06,RO20,2015-06-10,,,,,,,,
2632405D8,2632405,SSOC SENT,VBA08,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2015-06-10,30,2015-07-10,2015-07-10,RO20,C,,,RO20,2015-06-10,RO20,2015-08-01,,,,,,,,
2632405D9,2632405,TDVS,VBA07,ACTIVE,Ad corrupti dolores ipsam earum non quibusdam.,Cum animi praesentium quod est nihil.,2015-07-10,10,2015-07-20,2015-09-01,RO20,C,,,RO20,2015-08-01,RO20,2015-09-01,,,,,,,,
2637663D1,2637663,NOD,VBA31,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2012-08-15,450,2013-11-08,2013-11-01,RO23,C,,,RO23,2012-08-15,RO23,2017-03-02,,,,,,,,
2637663D2,2637663,FORM9,VBA40,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2013-11-12,160,2014-04-21,2015-12-11,RO23,C,,,RO23,2013-11-12,RO23,2015-12-11,,,,,,,,
2637663D3,2637663,READY FOR REVIEW,VBA17,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2015-12-11,30,2016-01-10,2016-04-16,RO23,C,,,RO23,2015-12-11,RO23,2016-04-16,,,,,,,,
2637663D4,2637663,SSOC,VBA08,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2016-04-16,30,2016-05-16,2016-06-23,RO23,C,,,RO23,2016-04-16,RO23,2016-06-23,,,,,,,,
2637663D5,2637663,READY FOR REVIEW,VBA17,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2016-06-23,30,2016-07-23,2016-08-02,RO23,C,,,RO23,2016-06-23,RO23,2016-08-02,,,,,,,,
2637663D6,2637663,CAATS,VBA01,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2016-08-02,30,2016-09-01,2016-08-30,RO23,C,,,RO23,2016-08-02,RO23,2016-08-30,,,,,,,,
2637663D7,2637663,POA,VBA07,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2016-09-30,10,2016-10-10,2016-10-17,RO23,C,,,RO23,2016-09-30,RO23,2016-10-17,,,,,,,,
2637663D8,2637663,JDECKOW1,A,ACTIVE,Quo vel possimus totam nobis quis aut qui.,,2017-08-17,76,2017-11-01,2017-11-02,JDECKOW1,C,,,JDECKOW1,2017-08-17,JDECKOW1,2017-11-02,,,,,,,,
2639528D1,2639528,APPEALS,VBA35,ACTIVE,Repudiandae autem eos et libero.,,2013-01-11,60,2013-03-12,2013-03-14,RO27,C,,,RO27,2012-08-20,RO19,2013-03-14,,,,,,,,
2639528D10,2639528,FER,VBA14,ACTIVE,Repudiandae autem eos et libero.,,2015-10-21,1,2015-10-22,2016-04-04,RO19,C,,,RO19,2015-10-21,RO19,2016-04-04,,,,,,,,
2639528D11,2639528,VSR,VBA32,ACTIVE,Repudiandae autem eos et libero.,,2017-10-03,1,2017-10-04,2017-10-10,RO19,C,,,RO19,2017-10-03,RO19,2017-10-10,,,,,,,,
2639528D12,2639528,VSR,VBA32,ACTIVE,Repudiandae autem eos et libero.,,2017-10-12,1,2017-10-13,2017-10-17,RO19,C,,,RO19,2017-10-10,RO19,2017-10-17,,,,,,,,
2639528D13,2639528,VSR,VBA08,ACTIVE,Repudiandae autem eos et libero.,,2017-10-17,30,2017-11-16,2017-10-25,RO19,C,,,RO19,2017-10-17,RO19,2017-10-25,,,,,,,,
2639528D14,2639528,TRU,VBA17,ACTIVE,Repudiandae autem eos et libero.,,2017-10-23,1,2017-10-24,2017-10-26,RO19,C,,,RO19,2017-10-23,RO19,2017-10-26,,,,,,,,
2639528D15,2639528,59,B,ACTIVE,Repudiandae autem eos et libero.,,2017-10-31,30,2017-11-30,,,P,,,SBARTELL,2017-10-31,,,,,,,,,,
2639528D2,2639528,DRO,VBA39,ACTIVE,Repudiandae autem eos et libero.,,2016-04-04,500,2017-08-17,2017-08-03,RO19,C,,,RO19,2016-04-04,RO19,2017-08-03,,,,,,,,
2639528D3,2639528,FER,VBA42,ACTIVE,Repudiandae autem eos et libero.,,2017-05-11,30,2017-06-10,2017-08-03,RO19,C,,,RO19,2017-05-11,RO19,2017-08-03,,,,,,,,
2639528D4,2639528,VSR,VBA39,ACTIVE,Repudiandae autem eos et libero.,,2017-08-03,1,2017-08-04,2017-09-05,RO19,C,,,RO19,2017-08-03,RO19,2017-09-05,,,,,,,,
2639528D5,2639528,VSR,VBA03,ACTIVE,Repudiandae autem eos et libero.,,2017-09-05,30,2017-10-05,2017-09-05,RO19,C,,,RO19,2017-09-05,RO19,2017-09-05,,,,,,,,
2639528D6,2639528,DAV,VBA07,ACTIVE,Repudiandae autem eos et libero.,,2013-09-04,30,2013-10-04,2013-10-23,RO19,C,,,RO19,2013-09-04,RO19,2013-10-23,,,,,,,,
2639528D7,2639528,VSR,VBA06,ACTIVE,Repudiandae autem eos et libero.,,2015-05-15,30,2015-06-14,2015-08-12,RO19,C,,,RO19,2013-10-23,RO19,2015-08-12,,,,,,,,
2639528D8,2639528,FER,VBA17,ACTIVE,Repudiandae autem eos et libero.,,2015-08-12,1,2015-08-13,2015-09-01,RO19,C,,,RO19,2015-08-12,RO19,2016-01-28,,,,,,,,
2639528D9,2639528,FER,VBA43,ACTIVE,Repudiandae autem eos et libero.,,2017-09-05,30,2017-10-05,2017-10-03,RO19,C,,,RO19,2017-09-05,RO19,2017-10-03,,,,,,,,
2640781D1,2640781,APPEALS,VBA31,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2012-08-22,15,2012-09-06,2012-08-27,RO19,C,,,RO19,2012-08-22,RO19,2012-08-27,,,,,,,,
2640781D10,2640781,DRO,VBA17,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2015-11-05,1,2015-11-06,2015-11-16,RO19,C,,,RO19,2015-11-05,RO19,2015-11-16,,,,,,,,
2640781D12,2640781,CFRANECKI,OTH,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2017-11-22,15,2017-12-07,,CFRANECKI,P,,,CFRANECKI,2017-11-22,,,,,,,,,,
2640781D2,2640781,APPEALS,VBA35,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2012-08-27,60,2012-10-26,2012-10-30,RO19,C,,,RO19,2012-08-27,RO19,2012-10-30,,,,,,,,
2640781D3,2640781,RBAPPS,VBA42,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2013-01-24,90,2013-04-24,2013-04-16,RO19,C,,,RO19,2013-01-24,RO19,2013-04-16,,,,,,,,
2640781D4,2640781,RVSR,VBA42,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2013-04-16,120,2013-08-14,2013-05-15,RO19,C,,,RO19,2013-04-16,RO19,2013-05-15,,,,,,,,
2640781D5,2640781,AMC,VBA30,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2013-04-16,180,2013-10-13,2013-05-15,RO19,C,,,RO19,2013-04-16,RO19,2013-05-15,,,,,,,,
2640781D6,2640781,AMC,VBA30,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2013-05-07,60,2013-07-06,2013-05-15,RO19,C,,,RO19,2013-05-07,RO19,2013-05-15,,,,,,,,
2640781D7,2640781,AL,VBA07,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2013-05-07,60,2013-07-06,2013-05-15,RO19,C,,,RO19,2013-05-07,RO19,2013-05-15,,,,,,,,
2640781D8,2640781,VSR,VBA40,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2013-08-19,30,2013-09-18,2015-10-20,RO19,C,,,RO19,2013-08-19,RO19,2015-10-20,,,,,,,,
2640781D9,2640781,POA,VBA07,ACTIVE,Non occaecati non dignissimos ea a excepturi.,,2015-10-20,15,2015-11-04,2015-11-05,RO19,C,,,RO19,2015-10-20,RO19,2015-11-05,,,,,,,,
2644189D1,2644189,DROJD,VBA01,ACTIVE,Dolorem et fugiat sint nam ut velit est.,Rerum beatae magnam illum consequuntur voluptate maiores doloremque.,2014-10-22,30,2014-11-21,2014-12-30,RO01,C,,,RO01,2014-10-22,RO01,2014-12-30,,,,,,,,
2644189D2,2644189,VSRLF,VBA30,ACTIVE,Dolorem et fugiat sint nam ut velit est.,Rerum beatae magnam illum consequuntur voluptate maiores doloremque.,2014-12-30,30,2015-01-29,2017-06-26,RO01,C,,,RO01,2014-12-30,RO01,2017-06-26,,,,,,,,
2644189D3,2644189,VSRKO,VBA01,ACTIVE,Dolorem et fugiat sint nam ut velit est.,Rerum beatae magnam illum consequuntur voluptate maiores doloremque.,2017-06-26,30,2017-07-26,2017-08-01,RO01,C,,,RO01,2017-06-26,RO01,2017-08-01,,,,,,,,
2644189D4,2644189,VSRKO,VBA30,ACTIVE,Dolorem et fugiat sint nam ut velit est.,Rerum beatae magnam illum consequuntur voluptate maiores doloremque.,2017-08-01,30,2017-08-31,2017-08-14,RO01,C,,,RO01,2017-08-01,RO01,2017-08-14,,,,,,,,
2644189D5,2644189,VSRKO,VBA30,ACTIVE,Dolorem et fugiat sint nam ut velit est.,Rerum beatae magnam illum consequuntur voluptate maiores doloremque.,2017-08-14,30,2017-09-13,,RO01,P,,,RO01,2017-08-14,RO01,2017-08-14,,,,,,,,
2644189D6,2644189,59,B,ACTIVE,Dolorem et fugiat sint nam ut velit est.,Rerum beatae magnam illum consequuntur voluptate maiores doloremque.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2653610D1,2653610,VSR,VBA31,ACTIVE,Quaerat quia hic accusamus dolorum magni quia quo.,Reprehenderit quis id accusamus sed qui.,2012-12-08,1,2012-12-09,2013-05-17,RO17,C,,,RO17,2012-12-08,RO17,2013-05-17,,,,,,,,
2653610D2,2653610,VSR,VBA35,ACTIVE,Quaerat quia hic accusamus dolorum magni quia quo.,Reprehenderit quis id accusamus sed qui.,2013-05-17,60,2013-07-16,2013-07-02,RO17,C,,,RO17,2013-05-17,RO17,2013-07-02,,,,,,,,
2653610D3,2653610,RO17,VBA34,ACTIVE,Quaerat quia hic accusamus dolorum magni quia quo.,Reprehenderit quis id accusamus sed qui.,2015-08-11,60,2015-10-10,2015-08-11,RO17,C,,,,,RO17,2015-08-11,,,,,,,,
2653610D4,2653610,DAV,VBA07,ACTIVE,Quaerat quia hic accusamus dolorum magni quia quo.,Reprehenderit quis id accusamus sed qui.,2015-08-11,30,2015-09-10,2015-09-11,RO17,C,,,RO17,2015-08-11,RO17,2015-09-11,,,,,,,,
2653610D5,2653610,59,B,ACTIVE,Quaerat quia hic accusamus dolorum magni quia quo.,Reprehenderit quis id accusamus sed qui.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2657116D1,2657116,WD,VBA31,ACTIVE,Commodi necessitatibus hic iure illum est saepe eum.,Quas veniam aut sed velit nihil dignissimos.,2012-09-28,30,2012-10-28,2012-09-28,RO18,C,,,RO18,2012-09-28,,,,,,,,,,
2657116D2,2657116,WD,VBA35,ACTIVE,Commodi necessitatibus hic iure illum est saepe eum.,Quas veniam aut sed velit nihil dignissimos.,2012-09-28,600,2014-05-21,2014-07-14,RO18,C,,,RO18,2012-09-28,RO18,2014-07-14,,,,,,,,
2657116D3,2657116,VBMS,VBA32,ACTIVE,Commodi necessitatibus hic iure illum est saepe eum.,Quas veniam aut sed velit nihil dignissimos.,2014-07-14,15,2014-07-29,2014-10-15,RO18,C,,,RO18,2014-07-14,RO18,2014-10-15,,,,,,,,
2657116D4,2657116,VBMS,VBA17,ACTIVE,Commodi necessitatibus hic iure illum est saepe eum.,Quas veniam aut sed velit nihil dignissimos.,2014-08-30,250,2015-05-07,2015-04-03,RO18,C,,,RO18,2014-08-30,RO18,2015-04-03,,,,,,,,
