tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
2940946D2,2940946,DRO4,VBA15,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2016-03-11 00:00:00 UTC,180,2016-09-07 00:00:00 UTC,2017-06-30 00:00:00 UTC,RO55,C,,,RO55,2015-02-27 00:00:00 UTC,RO55,2017-06-30 00:00:00 UTC,,,,,,,,
2940946D3,2940946,DCSC1,VBA30,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2015-07-15 00:00:00 UTC,30,2015-08-14 00:00:00 UTC,2016-03-11 00:00:00 UTC,RO55,C,,,RO55,2015-07-15 00:00:00 UTC,RO55,2016-03-11 00:00:00 UTC,,,,,,,,
2940946D4,2940946,VFW,VBA07,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2016-03-11 00:00:00 UTC,14,2016-03-25 00:00:00 UTC,2016-03-28 00:00:00 UTC,RO55,C,,,RO55,2016-03-11 00:00:00 UTC,RO55,2016-03-28 00:00:00 UTC,,,,,,,,
2940946D7,2940946,DRO4,VBA15,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2017-10-11 00:00:00 UTC,180,2018-04-09 00:00:00 UTC,2017-10-11 00:00:00 UTC,RO55,C,,,RO55,2017-10-11 00:00:00 UTC,RO55,2017-10-11 00:00:00 UTC,,,,,,,,
2940946D5,2940946,VETERAN,VBA30,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2017-07-17 00:00:00 UTC,30,2017-08-16 00:00:00 UTC,2017-07-17 00:00:00 UTC,RO55,C,,,RO55,2017-07-17 00:00:00 UTC,RO55,2017-07-17 00:00:00 UTC,,,,,,,,
2940946D6,2940946,BVA,VBA15,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2017-08-31 00:00:00 UTC,180,2018-02-27 00:00:00 UTC,2017-10-11 00:00:00 UTC,RO55,C,,,RO55,2017-08-31 00:00:00 UTC,RO55,2017-10-11 00:00:00 UTC,,,,,,,,
2940946D8,2940946,CBARTOLET,TRAN,ACTIVE,Ab consequuntur reiciendis esse laborum occaecati voluptatem consectetur.,Explicabo debitis dolorem repellendus amet voluptatem.,2017-11-30 00:00:00 UTC,90,2018-02-28 00:00:00 UTC,,CBARTOLET,P,,,CBARTOLET,2017-11-30 00:00:00 UTC,,,,,,,,,,
2941741D1,2941741,REVIEW,VBA31,ACTIVE,Sint quia ex repudiandae.,,2014-06-16 00:00:00 UTC,180,2014-12-13 00:00:00 UTC,2015-07-29 00:00:00 UTC,RO39,C,,,RO39,2014-06-16 00:00:00 UTC,RO39,2015-07-29 00:00:00 UTC,,,,,,,,
2941741D3,2941741,REVIEW,VBA40,ACTIVE,Sint quia ex repudiandae.,,2015-09-24 00:00:00 UTC,180,2016-03-22 00:00:00 UTC,2015-12-11 00:00:00 UTC,RO39,C,,,RO39,2015-09-24 00:00:00 UTC,RO39,2015-12-11 00:00:00 UTC,,,,,,,,
2941741D2,2941741,RTR,VBA17,ACTIVE,Sint quia ex repudiandae.,,2015-09-04 00:00:00 UTC,125,2016-01-07 00:00:00 UTC,2015-09-04 00:00:00 UTC,RO39,C,,,RO39,2015-09-04 00:00:00 UTC,RO39,2015-09-04 00:00:00 UTC,,,,,,,,
2941741D4,2941741,CDVA,VBA07,ACTIVE,Sint quia ex repudiandae.,,2015-12-11 00:00:00 UTC,10,2015-12-21 00:00:00 UTC,2016-06-03 00:00:00 UTC,RO39,C,,,RO39,2015-12-11 00:00:00 UTC,RO39,2016-06-03 00:00:00 UTC,,,,,,,,
2941741D5,2941741,DENVER,VBA15,ACTIVE,Sint quia ex repudiandae.,,2016-06-03 00:00:00 UTC,180,2016-11-30 00:00:00 UTC,,RO39,P,,,RO39,2016-06-03 00:00:00 UTC,RO39,2017-04-24 00:00:00 UTC,,,,,,,,
2941741D6,2941741,JWEHNER,D,ACTIVE,Sint quia ex repudiandae.,,2016-12-15 00:00:00 UTC,154,2017-05-18 00:00:00 UTC,2017-05-02 00:00:00 UTC,JWEHNER,C,,,JWEHNER,2016-08-23 00:00:00 UTC,JWEHNER,2017-05-02 00:00:00 UTC,,,,,,,,
3019694D1,3019694,REVIEW,VBA31,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2014-11-19 00:00:00 UTC,180,2015-05-18 00:00:00 UTC,2016-07-21 00:00:00 UTC,RO39,C,,,RO39,2014-11-19 00:00:00 UTC,RO39,2016-07-21 00:00:00 UTC,,,,,,,,
3019694D2,3019694,REVIEW ,VBA31,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2014-12-10 00:00:00 UTC,60,2015-02-08 00:00:00 UTC,2016-07-21 00:00:00 UTC,RO39,C,,,RO39,2014-12-10 00:00:00 UTC,RO39,2016-07-21 00:00:00 UTC,,,,,,,,
3019694D3,3019694,RTR,VBA17,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2016-07-21 00:00:00 UTC,125,2016-11-23 00:00:00 UTC,2016-07-21 00:00:00 UTC,RO39,C,,,RO39,2016-07-21 00:00:00 UTC,RO39,2016-07-21 00:00:00 UTC,,,,,,,,
3019694D4,3019694,VSR,VBA40,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2016-08-26 00:00:00 UTC,30,2016-09-25 00:00:00 UTC,2017-03-03 00:00:00 UTC,RO39,C,,,RO39,2016-08-26 00:00:00 UTC,RO39,2017-03-03 00:00:00 UTC,,,,,,,,
3019694D6,3019694,DENVER,VBA15,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2017-03-13 00:00:00 UTC,180,2017-09-09 00:00:00 UTC,,RO39,P,,,RO39,2017-03-13 00:00:00 UTC,RO39,2017-03-13 00:00:00 UTC,,,,,,,,
3019694D5,3019694,CERTIFY,VBA08,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2017-03-03 00:00:00 UTC,10,2017-03-13 00:00:00 UTC,2017-03-03 00:00:00 UTC,RO39,C,,,RO39,2017-03-03 00:00:00 UTC,RO39,2017-03-03 00:00:00 UTC,,,,,,,,
3019694D7,3019694,59,B,ACTIVE,Dignissimos fugit aut harum soluta eaque pariatur.,,2017-10-10 00:00:00 UTC,30,2017-11-09 00:00:00 UTC,,,P,,,SBARTELL,2017-10-10 00:00:00 UTC,,,,,,,,,,
3026933D1,3026933,VBMS,VBA31,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2014-12-04 00:00:00 UTC,60,2015-02-02 00:00:00 UTC,2015-01-21 00:00:00 UTC,RO55,C,,,RO55,2014-12-04 00:00:00 UTC,RO55,2015-01-21 00:00:00 UTC,,,,,,,,
3026933D2,3026933,355/DCSC1,VBA17,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2015-01-21 00:00:00 UTC,60,2015-03-22 00:00:00 UTC,2015-04-22 00:00:00 UTC,RO55,C,,,RO55,2015-01-21 00:00:00 UTC,RO55,2015-04-22 00:00:00 UTC,,,,,,,,
3026933D3,3026933,VBMS,VBA15,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2015-05-13 00:00:00 UTC,180,2015-11-09 00:00:00 UTC,2015-09-15 00:00:00 UTC,RO55,C,,,RO55,2015-05-13 00:00:00 UTC,RO55,2015-09-15 00:00:00 UTC,,,,,,,,
3026933D5,3026933,DRO,VBA08,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2015-09-15 00:00:00 UTC,30,2015-10-15 00:00:00 UTC,2016-01-19 00:00:00 UTC,RO55,C,,,RO55,2015-09-15 00:00:00 UTC,RO55,2016-01-19 00:00:00 UTC,,,,,,,,
3026933D4,3026933,VAMC,VBA01,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2015-07-22 00:00:00 UTC,30,2015-08-21 00:00:00 UTC,2015-09-15 00:00:00 UTC,RO55,C,,,RO55,2015-07-22 00:00:00 UTC,RO55,2015-09-15 00:00:00 UTC,,,,,,,,
3026933D6,3026933,VBMS,VBA30,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2015-10-08 00:00:00 UTC,60,2015-12-07 00:00:00 UTC,2016-01-19 00:00:00 UTC,RO55,C,,,RO55,2015-10-08 00:00:00 UTC,RO55,2016-01-19 00:00:00 UTC,,,,,,,,
3026933D7,3026933,VFW,VBA07,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2016-01-19 00:00:00 UTC,21,2016-02-09 00:00:00 UTC,2016-01-26 00:00:00 UTC,RO55,C,,,RO55,2016-01-19 00:00:00 UTC,RO55,2016-01-26 00:00:00 UTC,,,,,,,,
3026933D8,3026933,DRO4,VBA15,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2016-09-12 00:00:00 UTC,180,2017-03-11 00:00:00 UTC,2017-06-30 00:00:00 UTC,RO55,C,,,RO55,2016-09-12 00:00:00 UTC,RO55,2017-06-30 00:00:00 UTC,,,,,,,,
3026933D9,3026933,BVA,VBA15,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2017-06-30 00:00:00 UTC,180,2017-12-27 00:00:00 UTC,2017-06-30 00:00:00 UTC,RO55,C,,,RO55,2017-06-30 00:00:00 UTC,RO55,2017-06-30 00:00:00 UTC,,,,,,,,
3026933D10,3026933,BVA,VBA15,ACTIVE,Magni autem quod animi.,Officia voluptatem ea tempora ullam labore aperiam architecto.,2017-08-31 00:00:00 UTC,180,2018-02-27 00:00:00 UTC,,RO55,P,,,RO55,2017-08-31 00:00:00 UTC,RO55,2017-08-31 00:00:00 UTC,,,,,,,,
3035772D1,3035772,KHELLER,A,ACTIVE,Dolorem quos id cumque aut quidem voluptatibus.,Soluta porro voluptatibus voluptas itaque facere dolorem dicta.,2015-03-03 00:00:00 UTC,30,2015-04-02 00:00:00 UTC,2015-04-07 00:00:00 UTC,KHELLER,C,,,KHELLER,2015-03-24 00:00:00 UTC,KHELLER,2015-04-07 00:00:00 UTC,,,,,,,,
3035772D2,3035772,RO355,VBA30,ACTIVE,Dolorem quos id cumque aut quidem voluptatibus.,Soluta porro voluptatibus voluptas itaque facere dolorem dicta.,2015-10-02 00:00:00 UTC,30,2015-11-01 00:00:00 UTC,2015-12-08 00:00:00 UTC,OSTREICH,C,,,OSTREICH,2015-10-02 00:00:00 UTC,RO55,2015-12-08 00:00:00 UTC,,,,,,,,
3035772D4,3035772,DRO4,VBA15,ACTIVE,Dolorem quos id cumque aut quidem voluptatibus.,Soluta porro voluptatibus voluptas itaque facere dolorem dicta.,2016-02-16 00:00:00 UTC,180,2016-08-14 00:00:00 UTC,2017-09-11 00:00:00 UTC,RO55,C,,,RO55,2016-02-16 00:00:00 UTC,RO55,2017-09-11 00:00:00 UTC,,,,,,,,
3035772D3,3035772,VBMS,VBA15,ACTIVE,Dolorem quos id cumque aut quidem voluptatibus.,Soluta porro voluptatibus voluptas itaque facere dolorem dicta.,2015-12-08 00:00:00 UTC,180,2016-06-05 00:00:00 UTC,2016-02-16 00:00:00 UTC,RO55,C,,,RO55,2015-12-08 00:00:00 UTC,RO55,2016-02-16 00:00:00 UTC,,,,,,,,
3035772D6,3035772,BVA,VBA15,ACTIVE,Dolorem quos id cumque aut quidem voluptatibus.,Soluta porro voluptatibus voluptas itaque facere dolorem dicta.,2017-09-11 00:00:00 UTC,180,2018-03-10 00:00:00 UTC,2017-09-11 00:00:00 UTC,RO55,C,,,RO55,2017-09-11 00:00:00 UTC,RO55,2017-09-11 00:00:00 UTC,,,,,,,,
3035772D5,3035772,VSR,VBA30,ACTIVE,Dolorem quos id cumque aut quidem voluptatibus.,Soluta porro voluptatibus voluptas itaque facere dolorem dicta.,2017-07-17 00:00:00 UTC,30,2017-08-16 00:00:00 UTC,2017-08-30 00:00:00 UTC,RO55,C,,,RO55,2017-07-17 00:00:00 UTC,RO55,2017-08-30 00:00:00 UTC,,,,,,,,
3041989D5,3041989,JASON,VBA40,ACTIVE,Aut laborum quia consequatur.,,2015-06-05 00:00:00 UTC,30,2015-07-05 00:00:00 UTC,2015-06-05 00:00:00 UTC,RO83,C,,,RO83,2015-05-04 00:00:00 UTC,RO83,2015-06-05 00:00:00 UTC,,,,,,,,
3041989D3,3041989,SCANNING,VBA35,ACTIVE,Aut laborum quia consequatur.,,2015-03-27 00:00:00 UTC,60,2015-05-26 00:00:00 UTC,2015-04-03 00:00:00 UTC,RO83,C,,,RO83,2015-03-27 00:00:00 UTC,RO83,2015-04-03 00:00:00 UTC,,,,,,,,
3041989D1,3041989,DRAWER,VBA35,ACTIVE,Aut laborum quia consequatur.,,2015-01-08 00:00:00 UTC,60,2015-03-09 00:00:00 UTC,2015-03-17 00:00:00 UTC,RO83,C,,,RO83,2015-01-08 00:00:00 UTC,RO83,2015-03-17 00:00:00 UTC,,,,,,,,
3041989D4,3041989,JASON,VBA30,ACTIVE,Aut laborum quia consequatur.,,2015-03-31 00:00:00 UTC,30,2015-04-30 00:00:00 UTC,2015-04-10 00:00:00 UTC,RO83,C,,,RO83,2015-03-31 00:00:00 UTC,RO83,2015-04-10 00:00:00 UTC,,,,,,,,
3041989D2,3041989,CAPRI,VBA01,ACTIVE,Aut laborum quia consequatur.,,2015-03-17 00:00:00 UTC,30,2015-04-16 00:00:00 UTC,2015-03-31 00:00:00 UTC,RO83,C,,,RO83,2015-03-17 00:00:00 UTC,RO83,2015-03-31 00:00:00 UTC,,,,,,,,
3041989D6,3041989,DRO,VBA15,ACTIVE,Aut laborum quia consequatur.,,2015-06-05 00:00:00 UTC,180,2015-12-02 00:00:00 UTC,2017-06-25 00:00:00 UTC,RO83,C,,,RO83,2015-06-05 00:00:00 UTC,RO49,2017-06-25 00:00:00 UTC,,,,,,,,
3041989D7,3041989,215A,VBA16,ACTIVE,Aut laborum quia consequatur.,,2017-06-25 00:00:00 UTC,30,2017-07-25 00:00:00 UTC,2017-06-25 00:00:00 UTC,RO49,C,,,RO49,2017-06-25 00:00:00 UTC,RO49,2017-06-25 00:00:00 UTC,,,,,,,,
3063903D1,3063903,VBMS,VBA35,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2015-09-17 00:00:00 UTC,120,2016-01-15 00:00:00 UTC,2015-12-22 00:00:00 UTC,RO18,C,,,RO18,2015-09-17 00:00:00 UTC,RO18,2015-12-22 00:00:00 UTC,,,,,,,,
3063903D2,3063903,VBMS,VBA17,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2015-12-22 00:00:00 UTC,120,2016-04-20 00:00:00 UTC,2016-05-16 00:00:00 UTC,RO18,C,,,RO18,2015-12-22 00:00:00 UTC,RO18,2016-05-16 00:00:00 UTC,,,,,,,,
3063903D3,3063903,VBMS,VBA17,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2016-05-16 00:00:00 UTC,60,2016-07-15 00:00:00 UTC,2016-09-23 00:00:00 UTC,RO18,C,,,RO18,2016-05-16 00:00:00 UTC,RO18,2016-09-23 00:00:00 UTC,,,,,,,,
3063903D4,3063903,VBMS,VBA17,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2016-09-23 00:00:00 UTC,60,2016-11-22 00:00:00 UTC,2016-10-07 00:00:00 UTC,RO18,C,,,RO18,2016-09-23 00:00:00 UTC,RO18,2016-10-07 00:00:00 UTC,,,,,,,,
3063903D5,3063903,VBMS,VBA15,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2016-12-15 00:00:00 UTC,180,2017-06-13 00:00:00 UTC,2016-12-31 00:00:00 UTC,RO18,C,,,RO18,2016-12-15 00:00:00 UTC,RO18,2016-12-31 00:00:00 UTC,,,,,,,,
3063903D6,3063903,TB HEARING,VBA15,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2016-12-31 00:00:00 UTC,180,2017-06-29 00:00:00 UTC,,RO18,P,,,RO18,2016-12-31 00:00:00 UTC,RO18,2016-12-31 00:00:00 UTC,,,,,,,,
3063903D7,3063903,VBMS,VBA29,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2017-02-23 00:00:00 UTC,180,2017-08-22 00:00:00 UTC,,RO18,P,,,RO18,2017-02-23 00:00:00 UTC,RO18,2017-02-23 00:00:00 UTC,,,,,,,,
3063903D9,3063903,SRENNER,A,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2017-09-06 00:00:00 UTC,90,2017-12-05 00:00:00 UTC,2017-09-11 00:00:00 UTC,SRENNER,C,,,SRENNER,2017-09-06 00:00:00 UTC,SRENNER,2017-09-11 00:00:00 UTC,,,,,,,,
3063903D8,3063903,MLEMKE,B,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2017-08-14 00:00:00 UTC,30,2017-10-23 00:00:00 UTC,,MLEMKE,P,,,MLEMKE,2017-08-14 00:00:00 UTC,,,,,,,,,,
3063903D11,3063903,59,B,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2017-11-14 09:20:47 UTC,30,2017-12-14 14:20:47 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-14 09:20:47 UTC,,,,,,,,,,
3063903D10,3063903,25,A,ACTIVE,Consequatur placeat magnam praesentium dolor qui.,Animi et asperiores iusto quo commodi facere consectetur alias.,2017-11-14 09:20:47 UTC,35,2017-12-19 14:20:47 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-14 09:20:47 UTC,,,,,,,,,,
2412722D1,3124515,216ELC,VBA35,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2011-02-23 00:00:00 UTC,60,2011-04-24 00:00:00 UTC,2011-03-07 00:00:00 UTC,RO44,C,,,RO44,2011-02-23 00:00:00 UTC,RO44,2011-03-07 00:00:00 UTC,,,,,,,,
2412722D2,3124515,216DRO,VBA17,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2011-03-07 00:00:00 UTC,60,2011-05-06 00:00:00 UTC,2011-03-07 00:00:00 UTC,RO44,C,,,RO44,2011-03-07 00:00:00 UTC,RO44,2011-03-07 00:00:00 UTC,,,,,,,,
2412722D3,3124515,216EXAM,VBA01,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2014-04-17 00:00:00 UTC,30,2014-05-17 00:00:00 UTC,2014-06-05 00:00:00 UTC,RO44,C,,,RO44,2014-04-17 00:00:00 UTC,RO44,2014-06-05 00:00:00 UTC,,,,,,,,
2412722D4,3124515,216CERT,VBA40,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2014-07-08 00:00:00 UTC,90,2014-10-06 00:00:00 UTC,2014-09-05 00:00:00 UTC,RO44,C,,,RO44,2014-07-08 00:00:00 UTC,RO44,2014-09-05 00:00:00 UTC,,,,,,,,
2412722D6,3124515,MOPH,VBA07,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2014-09-22 00:00:00 UTC,5,2014-09-27 00:00:00 UTC,2014-09-23 00:00:00 UTC,RO44,C,,,RO44,2014-09-22 00:00:00 UTC,RO44,2014-09-23 00:00:00 UTC,,,,,,,,
2412722D5,3124515,POA,VBA07,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2014-09-05 00:00:00 UTC,8,2014-09-13 00:00:00 UTC,2014-09-22 00:00:00 UTC,RO44,C,,,RO44,2014-09-05 00:00:00 UTC,RO44,2014-09-22 00:00:00 UTC,,,,,,,,
2412722D7,3124515,VIDEO,VBA15,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2014-09-23 00:00:00 UTC,180,2015-03-22 00:00:00 UTC,2014-10-16 00:00:00 UTC,RO44,C,,,RO44,2014-09-23 00:00:00 UTC,RO44,2014-10-16 00:00:00 UTC,,,,,,,,
3124515D1,3124515,216NOD,VBA17,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2015-06-01 00:00:00 UTC,120,2015-09-29 00:00:00 UTC,2015-10-22 00:00:00 UTC,RO44,C,,,RO44,2015-06-01 00:00:00 UTC,RO44,2015-10-22 00:00:00 UTC,,,,,,,,
3124515D2,3124515,216CERT,VBA40,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2015-12-14 00:00:00 UTC,180,2016-06-11 00:00:00 UTC,2016-05-23 00:00:00 UTC,RO44,C,,,RO44,2015-12-14 00:00:00 UTC,RO44,2016-05-23 00:00:00 UTC,,,,,,,,
3124515D3,3124515,216DEV,VBA07,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2016-05-23 00:00:00 UTC,21,2016-06-13 00:00:00 UTC,2016-06-08 00:00:00 UTC,RO44,C,,,RO44,2016-05-23 00:00:00 UTC,RO44,2016-06-08 00:00:00 UTC,,,,,,,,
2412722D8,3124515,59,B,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-08-22 00:00:00 UTC,30,2017-11-28 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
3124515D4,3124515,59,B,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-08-22 00:00:00 UTC,30,2017-11-28 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
3124515D5,3124515,SRENNER,D,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-10-04 00:00:00 UTC,90,2018-01-02 00:00:00 UTC,2017-10-17 00:00:00 UTC,MMOHR,C,,,MMOHR,2017-10-04 00:00:00 UTC,MMOHR,2017-10-17 00:00:00 UTC,,,,,,,,
3124515D14,3124515,59,B,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-11-29 15:09:21 UTC,30,2017-12-29 20:09:38 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-29 15:09:21 UTC,,2017-11-29 15:09:38 UTC,,,,,,,,
3156846D1,3156846,DCSC1,VBA31,ACTIVE,Nobis veritatis quam minima dolorem.,,2015-07-23 00:00:00 UTC,30,2015-08-22 00:00:00 UTC,2016-04-08 00:00:00 UTC,RO55,C,,,RO55,2015-07-23 00:00:00 UTC,RO55,2016-04-08 00:00:00 UTC,,,,,,,,
3156846D3,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-06 00:00:00 UTC,150,2016-12-03 00:00:00 UTC,2017-06-05 00:00:00 UTC,RO55,C,,,RO55,2016-07-06 00:00:00 UTC,RO55,2017-06-05 00:00:00 UTC,,,,,,,,
3362034D1,3156846,NOD,VBA35,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-06-22 00:00:00 UTC,30,2016-07-22 00:00:00 UTC,2016-08-26 00:00:00 UTC,RO41,C,,,RO41,2016-06-22 00:00:00 UTC,RO55,2016-08-26 00:00:00 UTC,,,,,,,,
3156846D4,3156846,DCSC1,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-20 00:00:00 UTC,30,2016-08-19 00:00:00 UTC,2016-08-26 00:00:00 UTC,RO55,C,,,RO55,2016-07-20 00:00:00 UTC,RO55,2016-08-26 00:00:00 UTC,,,,,,,,
3342058D2,3156846,DRO,VBA43,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-20 00:00:00 UTC,30,2016-08-19 00:00:00 UTC,2016-08-26 00:00:00 UTC,RO55,C,,,RO55,2016-07-20 00:00:00 UTC,RO55,2016-08-26 00:00:00 UTC,,,,,,,,
3362034D2,3156846,DRO,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-20 00:00:00 UTC,30,2016-08-19 00:00:00 UTC,2016-08-26 00:00:00 UTC,RO55,C,,,RO55,2016-07-20 00:00:00 UTC,RO55,2016-08-26 00:00:00 UTC,,,,,,,,
3342058D1,3156846,DCSC1,VBA35,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-05-18 00:00:00 UTC,60,2016-07-17 00:00:00 UTC,2016-07-20 00:00:00 UTC,RO55,C,,,RO55,2016-05-18 00:00:00 UTC,RO55,2016-07-20 00:00:00 UTC,,,,,,,,
3156846D2,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-06-22 00:00:00 UTC,180,2016-12-19 00:00:00 UTC,2016-07-06 00:00:00 UTC,RO55,C,,,RO55,2016-06-22 00:00:00 UTC,RO55,2016-07-06 00:00:00 UTC,,,,,,,,
3362034D3,3156846,DRO,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-08-29 00:00:00 UTC,30,2016-09-28 00:00:00 UTC,2016-08-29 00:00:00 UTC,RO55,C,,,RO55,2016-08-29 00:00:00 UTC,RO55,2016-08-29 00:00:00 UTC,,,,,,,,
3342058D3,3156846,DRO,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-08-29 00:00:00 UTC,30,2016-09-28 00:00:00 UTC,2016-08-29 00:00:00 UTC,RO55,C,,,RO55,2016-08-29 00:00:00 UTC,RO55,2016-08-29 00:00:00 UTC,,,,,,,,
3156846D5,3156846,DRO,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-08-29 00:00:00 UTC,30,2016-09-28 00:00:00 UTC,2016-08-29 00:00:00 UTC,RO55,C,,,RO55,2016-08-29 00:00:00 UTC,RO55,2016-08-29 00:00:00 UTC,,,,,,,,
3362034D4,3156846,DRO,VBA40,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-10-18 00:00:00 UTC,90,2017-01-16 00:00:00 UTC,2016-12-14 00:00:00 UTC,RO55,C,,,RO55,2016-10-17 00:00:00 UTC,RO55,2016-12-14 00:00:00 UTC,,,,,,,,
3362034D5,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-12-14 00:00:00 UTC,180,2017-06-12 00:00:00 UTC,2017-06-05 00:00:00 UTC,RO55,C,,,RO55,2016-12-14 00:00:00 UTC,RO55,2017-06-05 00:00:00 UTC,,,,,,,,
3342058D5,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-12-14 00:00:00 UTC,180,2017-06-12 00:00:00 UTC,2017-05-31 00:00:00 UTC,RO55,C,,,RO55,2016-12-14 00:00:00 UTC,RO55,2017-05-31 00:00:00 UTC,,,,,,,,
3342058D4,3156846,DRO,VBA43,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-10-18 00:00:00 UTC,90,2017-01-16 00:00:00 UTC,2016-12-14 00:00:00 UTC,RO55,C,,,RO55,2016-10-18 00:00:00 UTC,RO55,2016-12-14 00:00:00 UTC,,,,,,,,
